file	motifs	min_ml	m6A-within-motifs	motifs-covered-by-m6A	AT-bases-covered-by-motifs	n-of-motifs	m6A-coverage	n-of-m6A-bp
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	189	1.0	0.05741275	1.0	3179677.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	190	1.0	0.05712116	1.0	3111719.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	191	1.0	0.056922904	1.0	3045716.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	192	1.0	0.055834107	1.0	3069056.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	193	1.0	0.055251873	1.0	3045580.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	194	1.0	0.053696562	1.0	3078577.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	195	1.0	0.052119355	1.0	3123734.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	196	1.0	0.051944146	1.0	3055763.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	197	1.0	0.051051687	1.0	3040448.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	198	1.0	0.050642322	1.0	3011651.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	199	1.0	0.049489029	1.0	3027277.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	200	1.0	0.048564606	1.0	3014294.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	201	1.0	0.047974218	1.0	3003655.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	202	1.0	0.047047258	1.0	2977368.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	203	1.0	0.045140041	1.0	3070489.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	204	1.0	0.04467161	1.0	3031075.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	205	1.0	0.043872675	1.0	3013493.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	206	1.0	0.043075822	1.0	2980953.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	207	1.0	0.042154889	1.0	2988479.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	208	1.0	0.041859641	1.0	2933040.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	209	1.0	0.040984267	1.0	2928514.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	210	1.0	0.040034785	1.0	2931126.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	211	1.0	0.03865985	1.0	2977637.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	212	1.0	0.038217648	1.0	2927705.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	213	1.0	0.037197753	1.0	2938941.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	214	1.0	0.037384041	1.0	2825243.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	215	1.0	0.036411557	1.0	2841845.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	216	1.0	0.034824421	1.0	2903652.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	217	1.0	0.034644791	1.0	2821059.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	218	1.0	0.032756951	1.0	2922830.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	219	1.0	0.031940033	1.0	2910955.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	220	1.0	0.0312849	1.0	2903797.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	221	1.0	0.030432536	1.0	2884873.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	222	1.0	0.029675116	1.0	2869576.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	223	1.0	0.028818402	1.0	2859527.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	224	1.0	0.028187067	1.0	2823458.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	225	1.0	0.026857874	1.0	2892783.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	226	1.0	0.026360164	1.0	2816333.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	227	1.0	0.025484054	1.0	2827886.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	228	1.0	0.024568648	1.0	2822174.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	229	1.0	0.023858352	1.0	2811636.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	230	1.0	0.022925863	1.0	2807746.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	231	1.0	0.0220695	1.0	2789823.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	232	1.0	0.020721828	1.0	2884205.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	233	1.0	0.020326234	1.0	2791122.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	234	1.0	0.019353806	1.0	2816397.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	235	1.0	0.018428762	1.0	2847017.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	236	1.0	0.017868086	1.0	2761124.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	237	1.0	0.017018975	1.0	2741587.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	238	1.0	0.016267892	1.0	2687564.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	239	1.0	0.014945404	1.0	2809091.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	240	1.0	0.014386881	1.0	2679455.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	241	1.0	0.013590734	1.0	2617813.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	242	1.0	0.012924588	1.0	2500041.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	243	1.0	0.011701022	1.0	2629343.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	244	1.0	0.0115201	1.0	2308487.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	245	1.0	0.010507317	1.0	2453909.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	246	1.0	0.0086715955	1.0	2435192.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	247	1.0	0.0074089901	1.0	2677153.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	248	1.0	0.0061864913	1.0	2846363.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	249	1.0	0.0051624755	1.0	2961370.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	250	1.0	0.0042781136	1.0	2983558.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	251	1.0	0.003498528	1.0	3057000.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	252	1.0	0.0027170832	1.0	3121730.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	253	1.0	0.0020242791	1.0	3105797.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	254	1.0	0.0013527094	1.0	3140364.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	All-AT-bp	255	1.0	0.00067410384	1.0	2904597.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	159	0.016982734	0.34749035	0.013302858	1036.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	166	0.031909567	0.19525344	0.013486727	50268.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	169	0.033665488	0.18992486	0.013469436	48972.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	171	0.034262124	0.18782681	0.013467351	47810.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	173	0.034632533	0.18665555	0.013503979	46776.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	174	0.034224921	0.1846917	0.013544709	44956.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	175	0.034363115	0.18497228	0.013482507	44012.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	176	0.035238428	0.18514045	0.01344901	44712.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	177	0.035604244	0.18343946	0.013519497	44914.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	178	0.035811033	0.18276597	0.013497821	44122.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	179	0.035777059	0.18310417	0.013477597	42910.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	180	0.035974957	0.18196521	0.013563963	42662.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	181	0.036573588	0.18251455	0.013514007	42950.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	182	0.036829702	0.17967127	0.01345524	43318.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	183	0.039810074	0.17171577	0.013484571	50438.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	184	0.038112596	0.17546706	0.01356944	43142.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	185	0.038280607	0.17621135	0.013506135	41978.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	186	0.039240467	0.17363988	0.013535538	43452.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	187	0.039041567	0.17263744	0.013483146	42708.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	188	0.039855171	0.17405033	0.013529453	42120.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	189	0.040475695	0.17180525	0.013525902	43008.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	190	0.04073251	0.17245486	0.013491578	41982.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	191	0.04023741	0.16990599	0.013480574	41058.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	192	0.041573781	0.17212719	0.01348558	41388.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	193	0.041925669	0.17132103	0.013521234	41180.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	194	0.042792588	0.16957522	0.013550416	41716.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	195	0.042872849	0.16585088	0.013472978	42086.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	196	0.043230916	0.16628702	0.01350432	41266.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	197	0.04381523	0.16673204	0.013415786	40790.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	198	0.044473731	0.16700315	0.01348629	40616.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	199	0.044354112	0.16327584	0.013443765	40698.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	200	0.046007869	0.16485534	0.013553422	40854.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	201	0.04585074	0.16351532	0.013452277	40406.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	202	0.045996131	0.16049721	0.013483049	40144.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	203	0.048123404	0.16097891	0.013494268	41434.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	204	0.048403654	0.15952682	0.013554267	41084.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	205	0.048627184	0.15734214	0.013559016	40860.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	206	0.049934972	0.15814137	0.01360169	40546.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	207	0.05024647	0.15714215	0.013479098	40282.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	208	0.050913859	0.15781368	0.01350476	39610.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	209	0.051290169	0.15510204	0.013552949	39690.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	210	0.05202519	0.15507519	0.013431016	39368.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	211	0.053702819	0.1532854	0.013544297	40330.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	212	0.054142461	0.15321969	0.013504776	39538.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	213	0.054746529	0.15010534	0.013566792	39872.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	214	0.05506585	0.15232308	0.01351459	38182.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	215	0.056099965	0.15147166	0.013485605	38324.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	216	0.057487292	0.14791349	0.01353468	39300.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	217	0.058218652	0.14934383	0.013505567	38100.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	218	0.060161056	0.14649034	0.013452715	39320.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	219	0.061026501	0.14434721	0.013503472	39308.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	220	0.062314932	0.14542979	0.013405207	38926.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	221	0.0634098	0.14327997	0.013468184	38854.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	222	0.065492338	0.14380383	0.013514889	38782.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	223	0.065285716	0.13875993	0.013558886	38772.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	224	0.066733681	0.13917715	0.013515342	38160.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	225	0.070327181	0.13928116	0.013561335	39230.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	226	0.070731017	0.13832253	0.01347923	37962.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	227	0.072711126	0.13677177	0.013547929	38312.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	228	0.074231651	0.13526227	0.013483223	38052.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	229	0.075371566	0.13373539	0.013446264	37806.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	230	0.078949821	0.13382136	0.01352544	37976.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	231	0.080315089	0.1312646	0.013503366	37672.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	232	0.085282602	0.13123069	0.013466449	38840.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	233	0.085452911	0.12805071	0.013564438	37860.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	234	0.089124532	0.12734613	0.013544965	38148.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	235	0.093010845	0.12674666	0.013523628	38502.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	236	0.095123237	0.125	0.013597361	37544.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	237	0.098566193	0.12306004	0.013631521	37372.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	238	0.10107271	0.12114815	0.013572142	36476.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	239	0.1089965	0.12025649	0.013546019	38052.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	240	0.11006771	0.11854604	0.01335794	35792.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	241	0.11639215	0.1161962	0.013613654	35638.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	242	0.11763432	0.11344237	0.01340218	33506.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	243	0.12939609	0.11145641	0.013584382	35718.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	244	0.13187185	0.11258427	0.013493687	31150.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	245	0.13841917	0.10742881	0.013538399	33222.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	246	0.15953971	0.10198583	0.013565255	33034.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	247	0.18724477	0.10273291	0.013503898	36152.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	248	0.21312965	0.097617437	0.013507061	38446.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	249	0.24555207	0.093373794	0.013576149	40204.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	250	0.28329677	0.088993896	0.013618639	40632.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	251	0.32314165	0.083052965	0.013612038	41612.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	252	0.37373261	0.074570689	0.013617449	42510.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	253	0.44186416	0.065404718	0.013675717	42474.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	254	0.5145951	0.05146678	0.013525184	42474.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC;GATC;TCGA	255	0.59754852	0.029503732	0.013652841	39656.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	159	0.00080196245	0.24285714	0.00089884178	70.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	166	0.00063396491	0.065789474	0.00079523076	2964.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	169	0.00061894403	0.059706704	0.00078772491	2864.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	171	0.00062190716	0.057801418	0.00079435121	2820.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	173	0.00060689239	0.05483871	0.00080545794	2790.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	174	0.00058944522	0.053719008	0.00080202899	2662.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	175	0.00058249722	0.051685393	0.00081791998	2670.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	176	0.00058319215	0.052012149	0.00079228601	2634.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	177	0.00057907133	0.05037594	0.00080068269	2660.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	178	0.00055954739	0.04787234	0.00080518254	2632.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	179	0.00056008378	0.048501577	0.00079653195	2536.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	180	0.00056536709	0.048528242	0.00079930155	2514.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	181	0.00056920242	0.047250194	0.00081241363	2582.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	182	0.00056784842	0.046875	0.00079517552	2560.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	183	0.00056077	0.040994624	0.00079563194	2976.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	184	0.0005487811	0.042913386	0.00079890544	2540.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	185	0.00054339107	0.042168675	0.00080114052	2490.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	186	0.00054088914	0.04015444	0.00080679929	2590.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	187	0.0005401112	0.039596273	0.0008132571	2576.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	188	0.00052734301	0.039144471	0.00079596352	2478.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	189	0.0005258718	0.037470726	0.00080574222	2562.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	190	0.00053447354	0.037284144	0.00081884	2548.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	191	0.00055372582	0.039247751	0.00080309523	2446.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	192	0.00054272342	0.038334707	0.00079047108	2426.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	193	0.00053484198	0.037098104	0.0007965642	2426.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	194	0.00055653352	0.037337662	0.00080036978	2464.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	195	0.00052823282	0.033992095	0.00080992812	2530.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	196	0.00052920386	0.034146341	0.00080503625	2460.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	197	0.00054116738	0.03406326	0.00081106469	2466.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	198	0.00049830511	0.032176122	0.00078428742	2362.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	199	0.00052063517	0.032098765	0.00080270157	2430.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	200	0.00049867475	0.030240265	0.00080085088	2414.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	201	0.00049965995	0.029654036	0.0008083485	2428.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	202	0.00048544729	0.028571429	0.00079936373	2380.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	203	0.00049061341	0.027597403	0.00080247804	2464.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	204	0.00044312164	0.025210084	0.00078519997	2380.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	205	0.00043113229	0.023227384	0.00081433738	2454.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	206	0.00045168877	0.024638912	0.00078968035	2354.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	207	0.00042864287	0.02207686	0.00081847656	2446.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	208	0.00041539063	0.021464646	0.00081008101	2376.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	209	0.00042491856	0.021963824	0.0007928936	2322.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	210	0.000417565	0.020868825	0.00080105734	2348.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	211	0.00038222647	0.018333333	0.00080600825	2400.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	212	0.00041111806	0.019641332	0.00079994398	2342.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	213	0.00038418617	0.0175	0.00081662068	2400.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	214	0.00038818773	0.017795139	0.00081550507	2304.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	215	0.00036723491	0.016784452	0.00079666555	2264.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	216	0.00038568801	0.016595745	0.00080932564	2350.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	217	0.00037857472	0.015717927	0.00083443841	2354.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	218	0.0003760066	0.01553063	0.00079306699	2318.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	219	0.00039795216	0.015533165	0.00081828816	2382.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	220	0.00035224834	0.01369863	0.00080446395	2336.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	221	0.0003644896	0.013733906	0.0008076612	2330.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	222	0.00034055546	0.012652705	0.00079872427	2292.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	223	0.00036404674	0.01300954	0.00080642708	2306.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	224	0.00036439027	0.012809187	0.00080185361	2264.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	225	0.00036038819	0.012048193	0.00080337861	2324.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	226	0.00030981021	0.010167993	0.00080317207	2262.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	227	0.00029139955	0.0091943958	0.00080767046	2284.0	0.08230513	307856
PS00229_ML.fiberseq.tbl.gz	GAATTC	228	0.00028844628	0.0088652482	0.00079938374	2256.0	0.08230513	307856
